NUTS_ID,NUTS_NAME,date,dewpoint_temperature_2m,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
BE2,Vlaams Gewest,13/04/2012,277.3685853,279.8343367,0.001856921,0.163381507,-0.171805916
BE3,Région wallonne,13/04/2012,275.2855955,278.8191837,9.00E-04,0.43237419,-0.153093334
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/04/2012,276.7798057,279.3877443,0.002098015,-0.697354139,-2.985278981
BE2,Vlaams Gewest,14/04/2012,276.670606,279.6990747,0.001490793,-0.822566751,-3.054081416
BE3,Région wallonne,14/04/2012,276.1653986,279.1288141,0.002539209,-0.863423485,-2.453075779
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/04/2012,273.8570341,278.9401933,7.88E-04,-0.695863273,-5.336859069
BE2,Vlaams Gewest,15/04/2012,273.9882764,279.3260418,5.49E-04,-0.804171391,-5.27344947
BE3,Région wallonne,15/04/2012,273.8813622,278.2859428,3.88E-04,-0.893993442,-5.745170733
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/04/2012,272.0829719,277.8099681,5.23E-04,0.682781575,-3.336477708
BE2,Vlaams Gewest,16/04/2012,272.2553346,278.2582464,4.42E-04,0.64524688,-3.208105608
BE3,Région wallonne,16/04/2012,270.9915279,276.720329,3.42E-04,0.136875356,-4.054426253
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/04/2012,273.5753641,277.2881884,0.003170832,1.265266363,5.094566108
BE2,Vlaams Gewest,17/04/2012,273.9536625,277.5942406,0.003468454,1.095656501,4.968677557
BE3,Région wallonne,17/04/2012,272.4424459,276.7462872,0.003062246,1.219751713,4.546335808
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/04/2012,277.7760226,280.6366975,0.005020923,0.176021303,5.978801986
BE2,Vlaams Gewest,18/04/2012,277.6687333,280.8155567,0.004426596,-0.10371956,5.656832372
BE3,Région wallonne,18/04/2012,277.44306,279.7984378,0.005545442,0.41753269,5.729995165
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/04/2012,277.4191912,281.73212,0.001808397,1.896895008,4.628316172
BE2,Vlaams Gewest,19/04/2012,277.899399,281.9661466,0.002337023,1.441126217,4.642911309
BE3,Région wallonne,19/04/2012,277.7306981,280.658123,0.003870278,1.52493091,4.248786742
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/04/2012,277.6482511,280.9189112,0.00201778,2.152273219,3.156534307
BE2,Vlaams Gewest,20/04/2012,278.0041312,281.3298218,0.003225062,2.01679632,2.929563823
BE3,Région wallonne,20/04/2012,277.0645774,279.7602256,0.003560559,1.927856994,3.036069485
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/04/2012,278.0399313,280.4366106,0.008619726,2.379372991,2.913973857
BE2,Vlaams Gewest,21/04/2012,278.0753758,280.7023228,0.006655608,2.16405952,2.553067085
BE3,Région wallonne,21/04/2012,277.5477714,279.614369,0.006770826,2.506073517,3.072151586
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,22/04/2012,277.4242118,280.5974199,0.004299444,3.236848334,3.217134265
BE2,Vlaams Gewest,22/04/2012,277.8378948,281.0733411,0.003918324,3.082693117,3.012227888
BE3,Région wallonne,22/04/2012,276.9527476,279.5118078,0.004847919,3.203037467,3.137115117
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,23/04/2012,276.8257116,280.9746921,0.003956904,0.083736162,4.67995698
BE2,Vlaams Gewest,23/04/2012,277.1411006,281.3544161,0.004218269,-0.152811453,4.229849308
BE3,Région wallonne,23/04/2012,276.4286718,279.7045905,0.005274677,0.342645259,4.803284005
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,24/04/2012,278.3993521,281.3114347,0.003696776,1.489816063,1.02971967
BE2,Vlaams Gewest,24/04/2012,278.7085451,281.4628191,0.004295284,1.323933923,0.889827144
BE3,Région wallonne,24/04/2012,277.9760009,280.0931243,0.00658682,1.718518916,1.684648534
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/04/2012,278.9321594,281.895997,0.003234943,-0.031546841,5.982178021
BE2,Vlaams Gewest,25/04/2012,279.173761,282.1012097,0.003973322,-0.355922544,5.537463736
BE3,Région wallonne,25/04/2012,278.6477137,281.0106309,0.00630517,0.017611112,5.880909174
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/04/2012,279.0477555,285.3321069,0.001232108,2.236560447,6.739836048
BE2,Vlaams Gewest,26/04/2012,279.4217164,285.3967812,0.002163045,2.043434236,6.328400064
BE3,Région wallonne,26/04/2012,279.0185586,283.6814656,0.005039936,1.849693428,6.42329982
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/04/2012,280.1632264,285.2867552,5.71E-04,1.453673006,2.820072655
BE2,Vlaams Gewest,27/04/2012,280.1331479,285.2939545,7.88E-04,1.433648966,2.752567895
BE3,Région wallonne,27/04/2012,280.0225894,284.1803385,0.00268304,0.815083959,2.722311968
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/04/2012,284.5493107,287.5433118,0.007798851,-1.331179903,-0.926727239
BE2,Vlaams Gewest,28/04/2012,284.0020217,286.7023481,0.010865995,-1.754017494,-2.008019239
BE3,Région wallonne,28/04/2012,284.6875401,288.4972758,0.005912162,-1.342702165,-0.047930453
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/04/2012,283.2635723,287.5633982,0.001368578,-0.452117821,1.813096797
BE2,Vlaams Gewest,29/04/2012,283.2324688,287.3904634,0.001758179,-0.934941509,1.297524239
BE3,Région wallonne,29/04/2012,282.8597362,287.1849614,0.001390612,0.076702925,2.375394146
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/04/2012,282.0290683,287.9650427,0.00166642,-2.48669163,0.362100813
BE2,Vlaams Gewest,30/04/2012,282.1361029,288.0648498,0.001519091,-2.565469472,0.223202493
BE3,Région wallonne,30/04/2012,281.5120774,286.7915125,0.003802926,-2.250399666,0.051429993
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/05/2012,283.333375,287.8945396,0.003807315,0.415595167,0.466784671
BE2,Vlaams Gewest,01/05/2012,283.430309,288.1272819,0.005045551,0.084836541,0.057712639
BE3,Région wallonne,01/05/2012,282.5390168,286.6529839,0.003474603,0.940653958,0.671506227
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/05/2012,283.0002539,284.4745616,0.008489832,1.583082983,-2.211876153
BE2,Vlaams Gewest,02/05/2012,283.199276,284.8804281,0.009584408,1.436061729,-2.198082862
BE3,Région wallonne,02/05/2012,283.461806,284.7148244,0.0124419,0.614072818,-2.608125004
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/05/2012,281.8811799,284.4691957,3.59E-04,1.783838113,2.392874523
BE2,Vlaams Gewest,03/05/2012,282.0474276,284.602634,6.28E-04,1.567407748,2.270507926
BE3,Région wallonne,03/05/2012,281.360576,283.8920323,8.53E-04,1.695300712,2.296899009
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/05/2012,281.0221717,284.0568999,0.002310246,1.251263011,-0.836568155
BE2,Vlaams Gewest,04/05/2012,280.7617135,283.8822395,0.001274229,1.317359758,-0.999190497
BE3,Région wallonne,04/05/2012,281.6560642,284.9007277,0.005804193,0.906059815,0.59207553
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/05/2012,279.1023467,281.169987,0.005526028,-1.888957359,-2.798856733
BE2,Vlaams Gewest,05/05/2012,279.0142156,281.4194533,0.005303308,-1.899394139,-2.822997924
BE3,Région wallonne,05/05/2012,280.3176403,281.3311021,0.006051462,-1.102310531,-2.376443567
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/05/2012,277.5469125,280.9661129,6.14E-04,-2.21728662,-2.181518135
BE2,Vlaams Gewest,06/05/2012,277.1959748,281.070639,7.74E-04,-2.100294925,-2.436725742
BE3,Région wallonne,06/05/2012,279.2474663,280.7480642,0.005208235,-1.246300604,-2.200633728
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/05/2012,278.4906222,282.9796948,3.36E-04,-0.648295955,1.611968964
BE2,Vlaams Gewest,07/05/2012,278.4469356,283.1651484,5.14E-04,-1.014280966,1.571011852
BE3,Région wallonne,07/05/2012,278.2830338,282.2806079,6.61E-04,-0.007028677,1.066359445
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/05/2012,282.5594825,286.9224721,8.45E-04,0.644417529,4.361310818
BE2,Vlaams Gewest,08/05/2012,282.7746618,286.932629,0.002238495,0.510127214,3.633905526
BE3,Région wallonne,08/05/2012,281.9250521,285.8838948,6.70E-04,0.360955615,4.493060951
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/05/2012,285.9955076,289.01853,0.00349027,2.236321752,3.337839245
BE2,Vlaams Gewest,09/05/2012,286.0830728,288.9550621,0.003465084,2.040227264,2.93731262
BE3,Région wallonne,09/05/2012,285.8590684,288.0158218,0.002690929,2.127861789,3.51037587
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/05/2012,288.3516798,292.9957944,0.002958133,2.314015596,4.919289539
BE2,Vlaams Gewest,10/05/2012,288.2920222,292.6386306,0.004266188,2.406478344,4.561436895
BE3,Région wallonne,10/05/2012,288.2445869,292.3815049,0.001135545,1.744731081,4.798758143
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/05/2012,284.168564,288.4438699,0.001640552,3.540917583,0.574825844
BE2,Vlaams Gewest,11/05/2012,283.7725376,288.0984744,0.001194684,3.7154166,0.473323467
BE3,Région wallonne,11/05/2012,285.5601894,288.8113819,0.003110952,3.104489768,0.43929179
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/05/2012,277.5717944,282.2846278,9.97E-04,0.924575145,-3.087988153
BE2,Vlaams Gewest,12/05/2012,277.6363261,282.4267994,7.32E-04,1.047575827,-3.091281729
BE3,Région wallonne,12/05/2012,277.1612164,281.8481564,5.93E-04,0.670603851,-3.420813269
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/05/2012,275.6668515,281.4373341,4.35E-07,-0.865860191,-0.709915747
BE2,Vlaams Gewest,13/05/2012,276.0613544,281.885722,3.90E-06,-0.30617685,-0.363603558
BE3,Région wallonne,13/05/2012,275.1469037,280.5144437,1.81E-06,-1.131644643,-1.42288893
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/05/2012,276.9990976,283.8847632,3.12E-05,2.325214668,1.761526728
BE2,Vlaams Gewest,14/05/2012,277.3519155,283.9256755,5.35E-04,2.534443543,1.846507184
BE3,Région wallonne,14/05/2012,276.9567976,283.0302924,4.19E-05,1.654837027,1.754082723
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/05/2012,278.7065917,281.7214109,0.00938618,3.442595951,-0.561951984
BE2,Vlaams Gewest,15/05/2012,278.9897367,281.9630449,0.009223505,3.210524016,-1.038748797
BE3,Région wallonne,15/05/2012,278.1768294,280.7164301,0.008652688,3.631118735,-0.273481141
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/05/2012,276.6493129,281.4415813,0.001889122,2.621117339,-2.083122057
BE2,Vlaams Gewest,16/05/2012,276.7045974,281.6554742,0.001733333,2.797313611,-2.115198854
BE3,Région wallonne,16/05/2012,276.5938602,280.2474313,0.003660264,2.730735371,-2.360775988
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/05/2012,276.2637505,283.0233306,2.83E-04,-1.823182712,1.831449056
BE2,Vlaams Gewest,17/05/2012,276.352625,283.2040648,3.11E-04,-1.601879438,1.734161407
BE3,Région wallonne,17/05/2012,275.4540807,282.0026238,1.49E-04,-2.168868328,1.937542125
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/05/2012,280.8784826,286.4881674,8.67E-04,-0.01665698,3.322524086
BE2,Vlaams Gewest,18/05/2012,281.0974247,286.6422286,8.19E-04,-0.432806253,2.804483497
BE3,Région wallonne,18/05/2012,280.4470576,285.3258003,0.00144058,0.067251087,3.881698857
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/05/2012,282.8808767,287.9126696,4.37E-04,0.20770023,0.432194314
BE2,Vlaams Gewest,19/05/2012,282.8782106,287.8350399,7.97E-04,0.183840609,0.416735212
BE3,Région wallonne,19/05/2012,283.4938989,287.2958787,0.001762824,-0.57714239,1.140760652
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/05/2012,286.1495724,288.8082926,0.007176589,-0.539292166,-1.674827381
BE2,Vlaams Gewest,20/05/2012,285.6012857,288.3131856,0.003609662,-0.526567591,-2.399478502
BE3,Région wallonne,20/05/2012,285.7403492,288.779678,0.004255411,-0.56032979,-0.685266759
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/05/2012,286.2602565,288.6067549,4.68E-04,2.171023128,-3.340191626
BE2,Vlaams Gewest,21/05/2012,286.1618165,288.7083465,1.23E-04,1.613102298,-3.761661596
BE3,Région wallonne,21/05/2012,286.4228692,288.4620429,0.003388914,0.808832223,-3.706364323
